SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-4-2020,Single Family Residential,3532 SE 67th Ave,Portland,OR,97206,375000.0,3.0,2.0,FOSTER - POWELL,1720.0,3920.0,1904.0,169.0,218.0,,Sold,,,http://www.redfin.com/OR/Portland/3532-SE-67th-Ave-97206/home/26419625,RMLS,20353656.0,N,Y,45.4968723,-122.59395659999998
PAST SALE,July-30-2020,Single Family Residential,3531 SE 64th Ave,Portland,OR,97206,397000.0,2.0,2.0,FOSTER - POWELL,1245.0,3920.0,1907.0,21.0,319.0,,Sold,,,http://www.redfin.com/OR/Portland/3531-SE-64th-Ave-97206/home/25842803,RMLS,20090203.0,N,Y,45.4969143,-122.59754939999999
PAST SALE,July-31-2020,Single Family Residential,2749 SE 51st Ave,Portland,OR,97206,517000.0,3.0,2.0,RICHMOND,2364.0,5662.0,1956.0,20.0,219.0,,Sold,,,http://www.redfin.com/OR/Portland/2749-SE-51st-Ave-97206/home/26316352,RMLS,20688441.0,N,Y,45.502776700000005,-122.610289
PAST SALE,August-6-2020,Single Family Residential,4122 SE 66th Ave,Portland,OR,97206,399900.0,2.0,1.0,Portland Southeast,1390.0,3920.0,1922.0,14.0,288.0,,Sold,,,http://www.redfin.com/OR/Portland/4122-SE-66th-Ave-97206/home/26485180,RMLS,20253420.0,N,Y,45.4925976,-122.5950008
PAST SALE,August-6-2020,Single Family Residential,2725 SE 70th Ave,Portland,OR,97206,525000.0,2.0,1.0,South Tabor,1869.0,7405.0,1923.0,14.0,281.0,,Sold,,,http://www.redfin.com/OR/Portland/2725-SE-70th-Ave-97206/home/26575046,RMLS,20012969.0,N,Y,45.502951200000005,-122.5918925
PAST SALE,,Single Family Residential,4912 SE Franklin St,Portland,OR,97206,,2.0,2.0,,1609.0,5000.0,1910.0,,,,Sold,,,http://www.redfin.com/OR/Portland/4912-SE-Franklin-St-97206/home/25816060,RMLS,,N,Y,45.4987224,-122.612181
PAST SALE,July-22-2020,Single Family Residential,5523 SE Gladstone St,Portland,OR,97206,540000.0,4.0,2.5,CRESTON-KENILWORTH,2028.0,4356.0,2009.0,29.0,266.0,,Sold,,,http://www.redfin.com/OR/Portland/5523-SE-Gladstone-St-97206/home/25795062,RMLS,20449091.0,N,Y,45.4933239,-122.6056973
PAST SALE,April-10-2020,Single Family Residential,2801 SE 51st Ave,Portland,OR,97206,784000.0,3.0,3.0,RICHMOND / DIVISION,2652.0,6098.0,1955.0,132.0,296.0,,Sold,,,http://www.redfin.com/OR/Portland/2801-SE-51st-Ave-97206/home/26470481,RMLS,20457985.0,N,Y,45.5025893,-122.610297
PAST SALE,July-16-2020,Single Family Residential,2604 SE 51st Ave,Portland,OR,97206,512000.0,3.0,1.0,Portland Southeast,2282.0,4791.0,1922.0,35.0,224.0,,Sold,,,http://www.redfin.com/OR/Portland/2604-SE-51st-Ave-97206/home/26462807,RMLS,20408178.0,N,Y,45.5042263,-122.6097365
PAST SALE,June-24-2020,Single Family Residential,4022 SE 52nd Ave,Portland,OR,97206,390000.0,4.0,2.5,FOSTER - POWELL,1715.0,2613.0,2007.0,57.0,227.0,,Sold,,,http://www.redfin.com/OR/Portland/4022-SE-52nd-Ave-97206/home/26615725,RMLS,20352263.0,N,Y,45.4935971,-122.60879009999998
PAST SALE,,Single Family Residential,4420 SE Center St,Portland,OR,97206,360000.0,4.0,2.0,,1937.0,4875.0,1909.0,,186.0,,,,,http://www.redfin.com/OR/Portland/4420-SE-Center-St-97206/home/26409612,,,N,Y,45.4939945,-122.616821
PAST SALE,July-15-2020,Single Family Residential,4536 SE Brooklyn St,Portland,OR,97206,910000.0,5.0,3.5,RICHMOND,3706.0,7840.0,1980.0,36.0,246.0,,Sold,,,http://www.redfin.com/OR/Portland/4536-SE-Brooklyn-St-97206/home/26439107,RMLS,20095840.0,N,Y,45.5008273,-122.61538840000001
PAST SALE,August-3-2020,Single Family Residential,4303 SE 48th Ave,Portland,OR,97206,543000.0,4.0,2.0,Portland Southeast,2269.0,4791.0,1923.0,17.0,239.0,,Sold,,,http://www.redfin.com/OR/Portland/4303-SE-48th-Ave-97206/home/25838193,RMLS,20529620.0,N,Y,45.4917989,-122.613161
PAST SALE,March-27-2020,Single Family Residential,4125 SE 54th Ave,Portland,OR,97206,540000.0,4.0,3.0,CRESTON - KENILWORTH,2212.0,4791.0,1900.0,146.0,244.0,,Sold,,,http://www.redfin.com/OR/Portland/4125-SE-54th-Ave-97206/home/26439025,RMLS,20326259.0,N,Y,45.492642100000005,-122.60744409999998
PAST SALE,July-20-2020,Single Family Residential,2923 SE 52nd Ave,Portland,OR,97206,472476.0,3.0,2.0,RICHMOND,2408.0,6534.0,1929.0,31.0,196.0,,Sold,,,http://www.redfin.com/OR/Portland/2923-SE-52nd-Ave-97206/home/26523666,RMLS,20308677.0,N,Y,45.5010919,-122.60926570000001
PAST SALE,April-20-2020,Single Family Residential,6015 SE Center St,Portland,OR,97206,540000.0,5.0,3.0,Portland Southeast,2091.0,4791.0,2011.0,122.0,258.0,,Sold,,,http://www.redfin.com/OR/Portland/6015-SE-Center-St-97206/home/26659405,RMLS,20336574.0,N,Y,45.493972,-122.60135929999998
PAST SALE,May-22-2020,Single Family Residential,4536 SE Boise St,Portland,OR,97206,460000.0,2.0,1.0,CRESTON - KENILWORTH,1592.0,4791.0,1889.0,90.0,289.0,,Sold,,,http://www.redfin.com/OR/Portland/4536-SE-Boise-St-97206/home/26437958,RMLS,20069666.0,N,Y,45.4925545,-122.61506609999998
PAST SALE,March-13-2020,Single Family Residential,7118 SE Center St,Portland,OR,97206,420000.0,3.0,1.0,FOSTER-POWELL,1124.0,4791.0,1976.0,160.0,374.0,,Sold,,,http://www.redfin.com/OR/Portland/7118-SE-Center-St-97206/home/26554638,RMLS,20093821.0,N,Y,45.4936538,-122.58976990000001
PAST SALE,May-20-2020,Single Family Residential,5823 SE Lafayette St,Portland,OR,97206,581000.0,4.0,2.0,FOSTER - POWELL,2008.0,3920.0,1923.0,92.0,289.0,,Sold,,,http://www.redfin.com/OR/Portland/5823-SE-Lafayette-St-97206/home/26570682,RMLS,20451282.0,N,Y,45.497007700000005,-122.6029071
PAST SALE,June-25-2020,Single Family Residential,3724 SE 67th Ave Unit B,Portland,OR,97206,354900.0,2.0,1.5,FOSTER - POWELL,861.0,,2020.0,56.0,412.0,50.0,Sold,,,http://www.redfin.com/OR/Portland/3724-SE-67th-Ave-97206/unit-B/home/171743460,RMLS,20027604.0,N,Y,45.4952309,-122.5939842
PAST SALE,,Single Family Residential,5710 SE Center St,Portland,OR,97206,397000.0,4.0,1.5,,1946.0,4000.0,1909.0,,204.0,,,,,http://www.redfin.com/OR/Portland/5710-SE-Center-St-97206/home/26336878,,,N,Y,45.493928600000004,-122.6042235
PAST SALE,June-25-2020,Single Family Residential,3718 SE 67th Ave Unit B,Portland,OR,97206,349900.0,2.0,1.5,FOSTER - POWELL,861.0,,2020.0,56.0,406.0,50.0,Sold,,,http://www.redfin.com/OR/Portland/3718-SE-67th-Ave-97206/unit-B/home/171918519,RMLS,20364226.0,N,Y,45.4953348,-122.59398329999999
PAST SALE,April-20-2020,Single Family Residential,5030 SE Bush St,Portland,OR,97206,370000.0,3.0,1.0,FOSTER - POWELL,2236.0,3484.0,1928.0,122.0,165.0,,Sold,,,http://www.redfin.com/OR/Portland/5030-SE-Bush-St-97206/home/26540947,RMLS,20695713.0,N,Y,45.4952943,-122.61060800000001
PAST SALE,March-27-2020,Single Family Residential,5613 SE Bush St,Portland,OR,97206,360000.0,4.0,1.0,Portland Southeast,1224.0,3920.0,1962.0,146.0,294.0,,Sold,,,http://www.redfin.com/OR/Portland/5613-SE-Bush-St-97206/home/25765826,RMLS,19200067.0,N,Y,45.4955707,-122.60496189999999
PAST SALE,May-8-2020,Single Family Residential,3115 SE 57th Ave,Portland,OR,97206,436500.0,3.0,1.0,SOUTH TABOR,2020.0,4791.0,1945.0,104.0,216.0,,Sold,,,http://www.redfin.com/OR/Portland/3115-SE-57th-Ave-97206/home/26543491,RMLS,20133804.0,N,Y,45.499998100000006,-122.60430840000001
PAST SALE,June-29-2020,Single Family Residential,6012 SE Francis St,Portland,OR,97206,519100.0,3.0,2.0,FOSTER/POWELL,2304.0,4791.0,1928.0,52.0,225.0,,Sold,,,http://www.redfin.com/OR/Portland/6012-SE-Francis-St-97206/home/26599517,RMLS,20226123.0,N,Y,45.4943015,-122.6013562
PAST SALE,July-20-2020,Single Family Residential,4920 SE Boise St,Portland,OR,97206,340000.0,3.0,2.0,FABULOUS!,1396.0,4791.0,1906.0,31.0,244.0,,Sold,,,http://www.redfin.com/OR/Portland/4920-SE-Boise-St-97206/home/26313381,RMLS,20263561.0,N,Y,45.4925229,-122.61153909999999
PAST SALE,June-26-2020,Single Family Residential,3712 SE 67th Ave Unit B,Portland,OR,97206,367500.0,2.0,1.5,FOSTER - POWELL,861.0,,2020.0,55.0,427.0,50.0,Sold,,,http://www.redfin.com/OR/Portland/3712-SE-67th-Ave-97206/unit-B/home/171415482,RMLS,20179721.0,N,Y,45.495441299999996,-122.59398229999998
PAST SALE,August-3-2020,Single Family Residential,3823 SE 64th Ave,Portland,OR,97206,380000.0,2.0,1.0,Portland Southeast,1218.0,,1906.0,17.0,312.0,,Sold,,,http://www.redfin.com/OR/Portland/3823-SE-64th-Ave-97206/home/26302481,RMLS,20257226.0,N,Y,45.4946985,-122.5975463
PAST SALE,July-21-2020,Single Family Residential,5025 SE Tibbetts St,Portland,OR,97206,391000.0,3.0,2.0,RICHMOND,1424.0,4791.0,1950.0,30.0,275.0,,Sold,,,http://www.redfin.com/OR/Portland/5025-SE-Tibbetts-St-97206/home/26625848,RMLS,20247138.0,N,Y,45.500438,-122.6104115
PAST SALE,July-29-2020,Single Family Residential,2518 SE 58th Ave,Portland,OR,97206,750000.0,3.0,2.5,Portland Southeast,2472.0,3049.0,2016.0,22.0,303.0,,Sold,,,http://www.redfin.com/OR/Portland/2518-SE-58th-Ave-97206/home/69096374,RMLS,20379624.0,N,Y,45.50454570000001,-122.602799
PAST SALE,April-30-2020,Single Family Residential,5115 SE Gladstone St,Portland,OR,97206,520000.0,3.0,1.0,CRESTON / KENILWORTH,2085.0,4356.0,1913.0,112.0,249.0,,Sold,,,http://www.redfin.com/OR/Portland/5115-SE-Gladstone-St-97206/home/26579144,RMLS,20501738.0,N,Y,45.493709,-122.61001270000001
PAST SALE,August-14-2020,Single Family Residential,2911 SE 67th Ave,Portland,OR,97206,555000.0,3.0,2.0,Portland Southeast,2064.0,5227.0,1940.0,6.0,269.0,,Sold,,,http://www.redfin.com/OR/Portland/2911-SE-67th-Ave-97206/home/25854255,RMLS,20614640.0,N,Y,45.501118700000006,-122.5949284
PAST SALE,August-13-2020,Single Family Residential,6232 SE Division St,Portland,OR,97206,430000.0,3.0,1.0,"South Tabor, Division",2313.0,4356.0,1910.0,7.0,186.0,,Sold,,,http://www.redfin.com/OR/Portland/6232-SE-Division-St-97206/home/26510828,RMLS,20196215.0,N,Y,45.505199299999994,-122.5987321
PAST SALE,May-15-2020,Single Family Residential,5814 SE Francis St,Portland,OR,97206,488500.0,2.0,1.0,"FOSTER - POWELL,  FOPO",1701.0,3920.0,1902.0,97.0,287.0,,Sold,,,http://www.redfin.com/OR/Portland/5814-SE-Francis-St-97206/home/26488850,RMLS,20462848.0,N,Y,45.494411299999996,-122.60319540000002
PAST SALE,May-15-2020,Single Family Residential,2833 SE 60th Ave,Portland,OR,97206,442000.0,2.0,1.0,South Tabor,1114.0,4791.0,1949.0,97.0,397.0,,Sold,,,http://www.redfin.com/OR/Portland/2833-SE-60th-Ave-97206/home/26305637,RMLS,20257769.0,N,Y,45.502007299999995,-122.60142759999998
PAST SALE,,Single Family Residential,3105 SE 64th Ave,Portland,OR,97206,496000.0,4.0,3.0,,1837.0,4950.0,1930.0,,270.0,,,,,http://www.redfin.com/OR/Portland/3105-SE-64th-Ave-97206/home/25811474,,,N,Y,45.5001128,-122.5978182
PAST SALE,April-13-2020,Single Family Residential,3330 SE 67th,Portland,OR,97206,714900.0,5.0,3.5,South Tabor,2978.0,,2020.0,129.0,240.0,,Sold,,,http://www.redfin.com/OR/Portland/3330-SE-67th-Ave-97206/home/170025370,RMLS,19037652.0,N,Y,45.4983618,-122.59435239999999
PAST SALE,June-12-2020,Single Family Residential,3104 SE 64th Ave,Portland,OR,97206,370000.0,3.0,1.0,Portland Southeast,1066.0,4791.0,1941.0,69.0,347.0,,Sold,,,http://www.redfin.com/OR/Portland/3104-SE-64th-Ave-97206/home/26664510,RMLS,20271575.0,N,Y,45.5001247,-122.5972672
PAST SALE,June-30-2020,Single Family Residential,7325 SE Clinton St,Portland,OR,97206,450000.0,3.0,2.0,SOUTH TABOR,2079.0,5227.0,1969.0,51.0,216.0,,Sold,,,http://www.redfin.com/OR/Portland/7325-SE-Clinton-St-97206/home/26360297,RMLS,20472579.0,N,Y,45.5036078,-122.5871402
PAST SALE,June-26-2020,Single Family Residential,3800 SE 72nd Ave,Portland,OR,97206,428500.0,2.0,1.0,MCLEES SUB,929.0,4356.0,1912.0,55.0,461.0,,Sold,,,http://www.redfin.com/OR/Portland/3800-SE-72nd-Ave-97206/home/26319371,RMLS,20093720.0,N,Y,45.4948761,-122.58880309999999
PAST SALE,May-1-2020,Single Family Residential,4038 SE 73rd Ave,Portland,OR,97206,357100.0,2.0,1.0,Portland Southeast,948.0,7405.0,1906.0,111.0,377.0,,Sold,,,http://www.redfin.com/OR/Portland/4038-SE-73rd-Ave-97206/home/26319981,RMLS,20234535.0,N,Y,45.49314879999999,-122.58749669999999
PAST SALE,July-16-2020,Single Family Residential,6722 SE Boise St,Portland,OR,97206,480000.0,3.0,1.5,FOSTER-POWELL,1596.0,3920.0,1907.0,35.0,301.0,,Sold,,,http://www.redfin.com/OR/Portland/6722-SE-Boise-St-97206/home/26535934,RMLS,20388346.0,N,Y,45.4922641,-122.59363640000001
PAST SALE,July-15-2020,Single Family Residential,3822 SE 67th Ave,Portland,OR,97206,390000.0,2.0,1.0,FOSTER - POWELL,1130.0,3920.0,1902.0,36.0,345.0,,Sold,,,http://www.redfin.com/OR/Portland/3822-SE-67th-Ave-97206/home/26604567,RMLS,20552440.0,N,Y,45.4947308,-122.593978
PAST SALE,May-5-2020,Single Family Residential,5437 SE Boise St,Portland,OR,97206,484000.0,3.0,2.0,CRESTON-KENILWORTH,1379.0,4356.0,1905.0,107.0,351.0,,Sold,,,http://www.redfin.com/OR/Portland/5437-SE-Boise-St-97206/home/25855315,RMLS,19239222.0,N,Y,45.4926209,-122.6063551
PAST SALE,June-30-2020,Single Family Residential,4109 SE 63rd Ave,Portland,OR,97206,505000.0,3.0,2.0,FOSTER-POWELL NEIGHBORHOOD,1687.0,3920.0,1906.0,51.0,299.0,,Sold,,,http://www.redfin.com/OR/Portland/4109-SE-63rd-Ave-97206/home/26316161,RMLS,20053520.0,N,Y,45.4928627,-122.59866609999999
PAST SALE,July-24-2020,Single Family Residential,3807 SE 56th Ave,Portland,OR,97206,325000.0,2.0,1.0,FOSTER - POWELL,660.0,3920.0,1947.0,27.0,492.0,,Sold,,,http://www.redfin.com/OR/Portland/3807-SE-56th-Ave-97206/home/26554269,RMLS,20630367.0,N,Y,45.4953036,-122.60554040000001
PAST SALE,March-6-2020,Single Family Residential,4183 SE 62nd Ave,Portland,OR,97206,514250.0,3.0,2.5,Portland Southeast,1694.0,,2020.0,167.0,304.0,,Sold,,,http://www.redfin.com/OR/Portland/4183-SE-62nd-Ave-97206/home/170025790,RMLS,20173225.0,N,Y,45.4921483,-122.5996515
PAST SALE,May-18-2020,Single Family Residential,3543 SE 64th Ave,Portland,OR,97206,447500.0,4.0,1.0,FOSTER-POWELL NEIGHBORHOOD,1718.0,3920.0,1902.0,94.0,260.0,,Sold,,,http://www.redfin.com/OR/Portland/3543-SE-64th-Ave-97206/home/26315500,RMLS,20381953.0,N,Y,45.4966931,-122.5975672
PAST SALE,May-29-2020,Single Family Residential,5614 SE Francis St,Portland,OR,97206,304687.0,3.0,1.0,Portland Southeast,1368.0,3920.0,1911.0,83.0,223.0,,Sold,,,http://www.redfin.com/OR/Portland/5614-SE-Francis-St-97206/home/26483164,RMLS,20267312.0,N,Y,45.4946082,-122.6049869
PAST SALE,,Single Family Residential,3529 SE 61st Ave,Portland,OR,97206,280000.0,1.0,1.0,,560.0,5000.0,1950.0,,500.0,,,,,http://www.redfin.com/OR/Portland/3529-SE-61st-Ave-97206/home/26606123,,,N,Y,45.4969408,-122.6006446
PAST SALE,May-19-2020,Single Family Residential,2836 SE 62nd Ave,Portland,OR,97206,502000.0,3.0,2.0,SOUTH TABOR,2382.0,4791.0,1910.0,93.0,211.0,,Sold,,,http://www.redfin.com/OR/Portland/2836-SE-62nd-Ave-97206/home/26461094,RMLS,20055325.0,N,Y,45.502014700000004,-122.59918940000001
PAST SALE,April-9-2020,Single Family Residential,6405 SE Tibbetts St,Portland,OR,97206,520000.0,3.0,2.0,SOUTH TABOR,1416.0,5227.0,1949.0,133.0,367.0,,Sold,,,http://www.redfin.com/OR/Portland/6405-SE-Tibbetts-St-97206/home/26434372,RMLS,20095381.0,N,Y,45.5003929,-122.5973271
PAST SALE,March-5-2020,Single Family Residential,5404 SE Gladstone St,Portland,OR,97206,490000.0,3.0,2.0,CRESTON - KENILWORTH,1251.0,5227.0,1905.0,168.0,392.0,,Sold,,,http://www.redfin.com/OR/Portland/5404-SE-Gladstone-St-97206/home/26591705,RMLS,20133298.0,N,Y,45.4929773,-122.6070058
PAST SALE,March-19-2020,Single Family Residential,3316 SE 67th Ave,Portland,OR,97206,688999.0,5.0,3.0,SOUTH TABOR,2912.0,7840.0,2019.0,154.0,237.0,,Sold,,,http://www.redfin.com/OR/Portland/3316-SE-67th-Ave-97206/home/161759377,RMLS,19680492.0,N,Y,45.4985388,-122.5942972
PAST SALE,February-26-2020,Single Family Residential,3324 SE 61st Ave,Portland,OR,97206,689900.0,3.0,2.5,South Tabor,2337.0,,2019.0,176.0,295.0,,Sold,,,http://www.redfin.com/OR/Portland/3324-SE-61st-Ave-97206/home/170025490,RMLS,19426372.0,N,Y,45.498861100000006,-122.60041580000001
PAST SALE,April-6-2020,Single Family Residential,8032 SE Rhone St,Portland,OR,97206,310000.0,2.0,1.0,Portland Southeast,900.0,6534.0,1952.0,136.0,344.0,,Sold,,,http://www.redfin.com/OR/Portland/8032-SE-Rhone-St-97206/home/26440273,RMLS,20132169.0,N,Y,45.4953175,-122.5799385
PAST SALE,May-27-2020,Single Family Residential,4211 SE 65th Ave,Portland,OR,97206,400000.0,4.0,1.0,Portland Southeast,2252.0,3920.0,1920.0,85.0,178.0,,Sold,,,http://www.redfin.com/OR/Portland/4211-SE-65th-Ave-97206/home/26470171,RMLS,20695854.0,N,Y,45.491844799999996,-122.5965855
PAST SALE,March-2-2020,Single Family Residential,3530 SE 65th Ave,Portland,OR,97206,379900.0,2.0,2.0,Portland Southeast,1721.0,3920.0,1942.0,171.0,221.0,,Sold,,,http://www.redfin.com/OR/Portland/3530-SE-65th-Ave-97206/home/26485010,RMLS,20533350.0,N,Y,45.4969019,-122.596047
PAST SALE,April-15-2020,Single Family Residential,4506 SE Gladstone St,Portland,OR,97206,299790.0,4.0,1.0,Portland Southeast,1784.0,4791.0,1928.0,127.0,168.0,,Sold,,,http://www.redfin.com/OR/Portland/4506-SE-Gladstone-St-97206/home/26409576,RMLS,20181167.0,N,Y,45.4933163,-122.61582890000001
PAST SALE,,Single Family Residential,3910 SE 74th Ave,Portland,OR,97206,375000.0,3.0,1.0,,1076.0,5000.0,1974.0,,349.0,,,,,http://www.redfin.com/OR/Portland/3910-SE-74th-Ave-97206/home/26395674,,,N,Y,45.4940967,-122.58658590000002
PAST SALE,April-1-2020,Single Family Residential,4228 SE 67th Ave,Portland,OR,97206,485000.0,3.0,2.0,FOSTER - POWELL,1900.0,7840.0,1940.0,141.0,255.0,,Sold,,,http://www.redfin.com/OR/Portland/4228-SE-67th-Ave-97206/home/26496744,RMLS,20683328.0,N,Y,45.4919305,-122.59400590000001
PAST SALE,April-24-2020,Single Family Residential,3155 SE 80th Ave,Portland,OR,97206,350000.0,2.0,1.0,Portland Southeast,1055.0,5662.0,1949.0,118.0,332.0,,Sold,,,http://www.redfin.com/OR/Portland/3155-SE-80th-Ave-97206/home/25846390,RMLS,20139478.0,N,Y,45.4993463,-122.5811081
PAST SALE,July-2-2020,Single Family Residential,7116 SE Cora St,Portland,OR,97206,544900.0,3.0,2.5,FOSTER - POWELL,1781.0,,2020.0,49.0,306.0,,Sold,,,http://www.redfin.com/OR/Portland/7116-SE-Cora-St-97206/home/170025453,RMLS,20660989.0,N,Y,45.491506,-122.589975
PAST SALE,July-31-2020,Single Family Residential,5415 SE Rhone St,Portland,OR,97206,340100.0,3.0,1.0,FOSTER - POWELL,2628.0,4791.0,1908.0,20.0,129.0,,Sold,,,http://www.redfin.com/OR/Portland/5415-SE-Rhone-St-97206/home/26320570,RMLS,20170128.0,N,Y,45.4963102,-122.6067576
PAST SALE,August-10-2020,Single Family Residential,3916 SE 44th Ave,Portland,OR,97206,364900.0,1.0,1.0,Portland Southeast,1030.0,4791.0,1949.0,10.0,354.0,,Sold,,,http://www.redfin.com/OR/Portland/3916-SE-44th-Ave-97206/home/26533362,RMLS,20591747.0,N,Y,45.4946022,-122.61710320000002
PAST SALE,April-24-2020,Single Family Residential,6304 SE Windsor Ct,Portland,OR,97206,405000.0,4.0,2.0,Portland Southeast,1704.0,,1947.0,118.0,238.0,,Sold,,,http://www.redfin.com/OR/Portland/6304-SE-Windsor-Ct-97206/home/26496954,RMLS,20019917.0,N,Y,45.504504,-122.5983383
PAST SALE,August-14-2020,Single Family Residential,7335 SE Division St,Portland,OR,97206,280000.0,4.0,2.0,Portland Southeast,2064.0,6098.0,1924.0,6.0,136.0,,Sold,,,http://www.redfin.com/OR/Portland/7335-SE-Division-St-97206/home/26542186,RMLS,20175566.0,N,Y,45.505688899999996,-122.586945
PAST SALE,May-29-2020,Single Family Residential,3621 SE 50th Ave,Portland,OR,97206,395000.0,2.0,1.0,CRESTON - KENILWORTH,2088.0,3920.0,1925.0,83.0,189.0,,Sold,,,http://www.redfin.com/OR/Portland/3621-SE-50th-Ave-97206/home/26524579,RMLS,20075045.0,N,Y,45.496483399999995,-122.6118643
PAST SALE,April-10-2020,Single Family Residential,3321 SE 54th Ave,Portland,OR,97206,450000.0,4.0,1.0,SOUTH TABOR,1861.0,4791.0,1914.0,132.0,242.0,,Sold,,,http://www.redfin.com/OR/Portland/3321-SE-54th-Ave-97206/home/26513595,RMLS,20026761.0,N,Y,45.4984849,-122.607275
PAST SALE,,Single Family Residential,3115 SE 52nd Ave,Portland,OR,97206,450000.0,4.0,1.5,,1899.0,5900.0,1924.0,,237.0,,,,,http://www.redfin.com/OR/Portland/3115-SE-52nd-Ave-97206/home/26499481,,,N,Y,45.4999096,-122.6092396
PAST SALE,June-25-2020,Single Family Residential,2626 SE 49th Ave,Portland,OR,97206,426000.0,2.0,1.0,Portland Southeast,2388.0,4791.0,1912.0,56.0,178.0,,Sold,,,http://www.redfin.com/OR/Portland/2626-SE-49th-Ave-97206/home/26477163,RMLS,20219449.0,N,Y,45.5039874,-122.6117675
PAST SALE,June-25-2020,Single Family Residential,5630 SE Francis St,Portland,OR,97206,367500.0,2.0,1.0,FOSTER - POWELL,1503.0,3920.0,1922.0,56.0,245.0,,Sold,,,http://www.redfin.com/OR/Portland/5630-SE-Francis-St-97206/home/26555753,RMLS,20663445.0,N,Y,45.4946073,-122.60450800000001
PAST SALE,March-6-2020,Single Family Residential,8006 SE Lafayette St,Portland,OR,97206,400000.0,3.0,1.0,ESSEX PARK,2010.0,5227.0,1950.0,167.0,199.0,,Sold,,,http://www.redfin.com/OR/Portland/8006-SE-Lafayette-St-97206/home/25762288,RMLS,20685077.0,N,Y,45.4960167,-122.58067290000001
PAST SALE,June-4-2020,Single Family Residential,6523 SE Clinton St,Portland,OR,97206,440000.0,2.0,2.0,SOUTH TABOR,2224.0,5662.0,1964.0,77.0,198.0,,Sold,,,http://www.redfin.com/OR/Portland/6523-SE-Clinton-St-97206/home/26621224,RMLS,20045729.0,N,Y,45.5034174,-122.59595729999998
PAST SALE,April-22-2020,Single Family Residential,3635 SE 69th Ave,Portland,OR,97206,375000.0,2.0,2.0,FOSTER-POWELL,1485.0,3920.0,1906.0,120.0,253.0,,Sold,,,http://www.redfin.com/OR/Portland/3635-SE-69th-Ave-97206/home/26511544,RMLS,20586916.0,N,Y,45.495797100000004,-122.59244
PAST SALE,June-25-2020,Single Family Residential,5829 SE Lafayette St,Portland,OR,97206,525000.0,4.0,2.0,FOSTER - POWELL,2414.0,3920.0,1925.0,56.0,217.0,,Sold,,,http://www.redfin.com/OR/Portland/5829-SE-Lafayette-St-97206/home/26537847,RMLS,20452921.0,N,Y,45.4970155,-122.6027222
PAST SALE,July-31-2020,Single Family Residential,3738 SE 62nd Ave,Portland,OR,97206,550000.0,4.0,2.5,Portland Southeast,1782.0,3920.0,2007.0,20.0,309.0,,Sold,,,http://www.redfin.com/OR/Portland/3738-SE-62nd-Ave-97206/home/26634767,RMLS,20477326.0,N,Y,45.4951729,-122.59914409999999
PAST SALE,March-13-2020,Single Family Residential,2911 SE 81 Ave,Portland,OR,97206,458000.0,4.0,3.0,SOUTH TABOR,1812.0,,2019.0,160.0,253.0,,Sold,,,http://www.redfin.com/OR/Portland/2911-SE-81st-Ave-97206/home/168050652,RMLS,19554902.0,N,Y,45.5011308,-122.5800216
PAST SALE,July-24-2020,Single Family Residential,7510 SE Taggart Ct,Portland,OR,97206,440000.0,3.0,1.5,Portland Southeast,1244.0,6098.0,1989.0,27.0,354.0,,Sold,,,http://www.redfin.com/OR/Portland/7510-SE-Taggart-Ct-97206/home/25822811,RMLS,20295326.0,N,Y,45.5026346,-122.5850466
PAST SALE,April-22-2020,Single Family Residential,3740 SE 69th Ave,Portland,OR,97206,625000.0,4.0,2.5,FOSTER - POWELL,2220.0,3920.0,2016.0,120.0,282.0,,Sold,,,http://www.redfin.com/OR/Portland/3740-SE-69th-Ave-97206/home/49693191,RMLS,20275452.0,N,Y,45.495051200000006,-122.5920223
PAST SALE,March-10-2020,Single Family Residential,4022 SE 70th Ave,Portland,OR,97206,475000.0,3.0,2.0,FOSTER - POWELL,1396.0,6098.0,1951.0,163.0,340.0,,Sold,,,http://www.redfin.com/OR/Portland/4022-SE-70th-Ave-97206/home/26363567,RMLS,20513603.0,N,Y,45.4934041,-122.59093670000001
PAST SALE,July-27-2020,Single Family Residential,7918 SE Center St,Portland,OR,97206,510000.0,4.0,2.0,FOSTER-POWELL,2578.0,6098.0,1963.0,24.0,198.0,,Sold,,,http://www.redfin.com/OR/Portland/7918-SE-Center-St-97206/home/26343307,RMLS,20038266.0,N,Y,45.493642,-122.58197120000001
PAST SALE,March-31-2020,Single Family Residential,6129 SE Franklin St,Portland,OR,97206,719900.0,3.0,3.0,SOUTH TABOR,2330.0,,2020.0,142.0,309.0,,Sold,,,http://www.redfin.com/OR/Portland/6129-SE-Franklin-St-97206/home/170025488,RMLS,19096504.0,N,Y,45.499134999999995,-122.6002
